dtxsid,refchem_agonist,refchem_antagonist,auc_agonist,er_class,chemical,ESR1_pmi,ESR2_pmi,ESRRA_pmi,ESRRB_pmi,ESRRG_pmi,ESR1_coc,ESR2_coc,ESRRA_coc,ESRRB_coc,ESRRG_coc,n_chem
DTXSID9034816,,,0.0,0.0,Monocrotophos,0.04465211529387346,0.0,0.0,0.0,0.0,2,0,0,0,0,460
DTXSID9020299,,,0.0,0.0,Chlorobenzilate,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,93
DTXSID9032581,,,0.0,0.0,Zoxamide,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,57
DTXSID0020232,,,0.0,0.0,Caffeine,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,20332
DTXSID3024316,,,0.0,0.0,Tebuthiuron,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,61
DTXSID9020794,,,0.0,0.0,CID 165339209,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
DTXSID2044553,,,0.0,0.0,Sodium 2-methylbenzenesulfonate,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
DTXSID8022959,,,0.0,0.0,Docusate Sodium,-0.02987486937287249,0.0,0.0,0.0,0.0,2,0,0,0,0,1533
DTXSID7020970,,,0.0,0.0,Nitrofen,0.05284245818910361,0.16194298031744203,0.0,0.0,0.0,2,1,0,0,0,403
DTXSID8023846,,,0.0,0.0,Acephate,0.016548718827951156,0.0,0.0,0.0,0.0,1,0,0,0,0,358
DTXSID3032416,,,0.0,0.0,Cybutryne,0.03285797957191951,0.0,0.0,0.0,0.0,1,0,0,0,0,272
DTXSID3020122,,,0.0,0.0,Azinphos-methyl,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,297
DTXSID2034962,,,0.0,0.0,"n-(3-((2-Chlorothiazol-5-yl)methyl)-5-methyl-1,3,5-oxadiazinan-4-ylidene)nitramide",-0.05805733293737324,0.0,0.0,0.0,0.0,1,0,0,0,0,1258
DTXSID2024163,inactive,,0.0,0.0,Linuron,0.11731179034084908,0.0,0.0,0.0,0.0,5,0,0,0,0,396
DTXSID6021666,,,0.0,0.0,Myristic Acid,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2601
DTXSID2032500,,,0.0,0.0,Triflumizole,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,41
DTXSID1025809,,,0.0,0.0,Oleic Acid,-0.055441929548673684,0.0,0.0,0.0,0.0,14,0,0,0,0,14559
DTXSID3034165,,,0.0,0.0,Nilutamide,0.15480469939580643,0.0,0.0,0.0,0.0,3,0,0,0,0,124
DTXSID8034956,,,0.0,0.0,Tetraconazole,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,92
DTXSID7034252,,,0.0,0.0,"2-Cyclohexen-1-one, 2-(1-((((2E)-3-chloro-2-propenyl)oxy)imino)propyl)-3-hydroxy-5-(tetrahydro-2H-pyran-4-yl)-",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
DTXSID3026514,,,0.0,0.0,Phthalimide,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,896
DTXSID0026967,,,0.0,0.0,Diethylene glycol dibenzoate,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9
DTXSID0032497,,,0.0,0.0,Triclopyr,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,116
DTXSID4024272,,,0.0,0.0,Prometryn,0.003962198511993279,0.029186333168647285,0.0,0.0,0.0,35,4,0,0,0,15709
DTXSID2020426,,,0.0,0.0,"2,6-Dichloro-4-nitroaniline",0.08824667258221991,0.10477683541193072,0.15043351381478254,0.11312572945064377,0.13370973037607975,426,49,11,30,7,77769
DTXSID2039336,,,0.0,0.0,S-Bioallethrin,0.1358316852192695,0.0,0.0,0.0,0.0,1,0,0,0,0,48
DTXSID8035180,,,0.0,0.0,Allethrin,0.07714327481336852,0.0,0.0,0.0,0.0,1,0,0,0,0,129
DTXSID4024270,,,0.0,0.0,Prochloraz,0.12677756460356013,0.0,0.0,0.0,0.0,6,0,0,0,0,421
DTXSID6032358,,,0.0,0.0,2-(ethylcarbamoylamino)-N-methoxy-2-oxoethanimidoyl cyanide,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,77
DTXSID8032673,,,0.0,0.0,Pyrithiobac-sodium,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,11
DTXSID9047594,,,0.0,0.0,Sodium 4-octylbenzenesulfonate,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4
DTXSID7020425,,,0.0,0.0,Dichlone,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,57
DTXSID6024046,,,0.0,0.0,Paraoxon,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1529
DTXSID2026446,,,0.0,0.0,Acetyl tributyl citrate,0.03307663355471661,0.0,0.0,0.0,0.0,1,0,0,0,0,271
DTXSID2020501,,,0.0,0.0,Methadone hydrochloride,-0.05168719522276228,0.0,0.0,0.0,0.0,1,0,0,0,0,1130
DTXSID6021240,,,0.0,0.0,Retinyl acetate,0.07786887487815045,0.0,0.0,0.0,0.0,2,0,0,0,0,269
DTXSID3024102,,,0.0,0.0,Fenamiphos,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,128
DTXSID4023541,,,0.0,0.0,Pyridoxine,0.012497519942889269,0.0,0.0,0.0,0.0,13,0,0,0,0,5145
DTXSID1040792,,,0.0,0.0,Pyridoxine Hydrochloride,0.01148066858048697,0.0,0.0,0.0,0.0,7,0,0,0,0,2791
DTXSID5041641,,,0.0,0.0,"2,5-Dimethylbenzenesulfonic acid",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2
DTXSID8020628,,,0.0,0.0,Fluometuron,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,81
DTXSID6032647,,,0.0,0.0,2-(Thiocyanomethylthio)benzothiazole,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,560
DTXSID7042198,,,0.0,0.0,N-Butyl-p-toluenesulfonamide,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
DTXSID8027826,,,0.0,0.0,Dicyclohexyl sodium sulfosuccinate,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
DTXSID2020894,,,0.0,0.0,Michler's ketone,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,35
DTXSID7041623,,,0.0,0.0,Benodanil,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4
DTXSID8022111,,,0.0,0.0,Propanil,0.05291984700858269,0.0,0.0,0.0,0.0,1,0,0,0,0,194
DTXSID0034223,,,0.0,0.0,Tebufenpyrad,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,69
DTXSID9042415,,,0.0,0.0,Sodium p-toluenesulfonate,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,25
DTXSID5041643,,,0.0,0.0,Sodium 2-formylbenzenesulfonate,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5
DTXSID2025505,,,0.0,0.0,Linoleic Acid,-0.025454780001161956,-0.06152344522381701,0.0,0.0,0.0,26,1,0,0,0,17383
DTXSID7040360,,,0.0,0.0,Isoxadifen-ethyl,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,13
DTXSID0020606,,,0.0,0.0,Bis(2-ethylhexyl) adipate,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,187
DTXSID6024624,,,0.0,0.0,Bisphenol A diglycidyl ether,0.05650297629826994,0.0,0.0,0.0,0.0,3,0,0,0,0,583
DTXSID5044788,,,0.0,0.0,2-Naphthalenesulfonic acid,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,58
DTXSID4041442,,,0.0,0.0,Sodium 2-naphthalenesulfonate,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,19
DTXSID9032329,,,0.0,0.0,Bensulide,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,6
DTXSID7020895,,,0.0,0.0,Mirex,0.04274724959370376,0.0,0.0,0.0,0.0,3,0,0,0,0,724
DTXSID7042011,,,0.0,0.0,N-Lauroylsarcosine,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,460
DTXSID3042394,,,0.0,0.0,Sodium 1-naphthalenesulfonate,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9
DTXSID2032552,,,0.0,0.0,Flufenacet,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,37
DTXSID2047359,,,0.0,0.0,"4-Bromophenyl 1,4-diazabicyclo(3.2.2)nonane-4-carboxylate",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,41
DTXSID1047497,,,0.0,0.0,Octyl decyl phthalate,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
DTXSID0042167,,,0.0,0.0,Potassium hydrogen phthalate,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,119
DTXSID4040002,,,0.0,0.0,Monobutyl phthalate,0.13704805526605426,0.1631152231093219,0.0,0.0,0.0,20,3,0,0,0,1418
DTXSID6021957,,,0.0,0.0,Phenyl salicylate,0.2220630193034486,0.0,0.0,0.0,0.0,3,0,0,0,0,43
DTXSID0020319,,,0.0,0.0,Chlorothalonil,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1919
DTXSID7027625,,,0.0,0.0,Bis(2-ethylhexyl) terephthalate,0.09851465323565188,0.0,0.0,0.0,0.0,1,0,0,0,0,90
DTXSID3026697,,,0.0,0.0,Bis(2-ethylhexyl) azelate,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4
DTXSID1038321,,,0.0,0.0,3-Phenoxybenzoic acid,0.10184043037233004,0.0,0.0,0.0,0.0,4,0,0,0,0,392
DTXSID5044865,,,0.0,0.0,Tetradecyldiethanolamine,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
DTXSID0020311,,,0.0,0.0,Monuron,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,73
DTXSID9032533,,,0.0,0.0,Chlorfenapyr,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,265
DTXSID5024261,,,0.0,0.0,Phosmet,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,151
DTXSID8024317,,,0.0,0.0,Terbacil,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,20
DTXSID4027527,,,0.0,0.0,"1,2,5,6,9,10-Hexabromocyclododecane",0.009392906935308587,0.0,0.0,0.15912173623730969,0.0,2,0,0,1,0,813
DTXSID4047254,,,0.0,0.0,"1,5-Naphthyridine-3-carboxamide, 6-ethoxy-1,4-dihydro-4-oxo-N-(phenylmethyl)-",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
DTXSID7034549,,,0.0,0.0,Dinotefuran,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,387
DTXSID8034871,,,0.0,0.0,Pyraflufen-ethyl,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,38
DTXSID3034872,,,0.0,0.0,Chloridazon,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,58
DTXSID0020076,,,0.0,0.0,Amitrole,0.0,0.0,0.041733641966866346,0.0,0.0,0,0,1,0,0,30759
DTXSID6024204,,,0.0,0.0,Metribuzin,0.0337374695722516,0.0,0.0,0.0,0.0,1,0,0,0,0,268
DTXSID6025438,,,0.0,0.0,Hydroxyurea,-0.045421276657657335,0.0,0.0,0.0,0.0,6,0,0,0,0,5624
DTXSID4024193,,,0.0,0.0,4-(4-Chloro-2-methylphenoxy)butanoic acid,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,79
DTXSID2020420,,,0.0,0.0,Propyzamide,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,128
DTXSID7024035,,,0.0,0.0,"4-(2,4-Dichlorophenoxy)butanoic acid",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,62
DTXSID1037565,,,0.0,0.0,Mepronil,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,6
DTXSID5047538,,,0.0,0.0,"1,5-Pentanediol dibenzoate",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
DTXSID3034612,,,0.0,0.0,Fluazifop-butyl,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,22
DTXSID4020450,very weak,inactive,0.0,0.0,Dicofol,0.07260236973008048,0.0,0.0,0.0,0.0,4,0,0,0,0,616
DTXSID0024052,,,0.0,0.0,Dimethipin,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,974
DTXSID1034929,,,0.0,0.0,Spiromesifen,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,109
DTXSID8020755,,,0.0,0.0,Isoniazid,-0.022146612191313142,-0.06315707798291902,0.07397872464428319,0.0,0.0,28,1,1,0,0,17868
DTXSID3036288,,,0.0,0.0,2-Octyl-1-dodecanol,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,21
DTXSID4044901,,,0.0,0.0,Triallyl trimellitate,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
DTXSID0047537,,,0.0,0.0,Di-n-octyl sebacate,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,30
DTXSID7021605,,,0.0,0.0,Adipic Acid,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,799
DTXSID0032655,,,0.0,0.0,"5-[(4-Chlorophenyl)methylidene]-2,2-dimethyl-1-(1,2,4-triazol-1-ylmethyl)cyclopentan-1-ol",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,39
DTXSID4022020,,,0.0,0.0,Bromacil,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,81
DTXSID3024235,,,0.0,0.0,Flusilazole,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,133
DTXSID3021356,,,0.0,0.0,Alpha-Tocopherol Acetate,-0.059271755082782096,0.0,0.0,0.0,0.0,1,0,0,0,0,1284
DTXSID4027496,,,0.0,0.0,"Sodium 2,4-dichlorophenoxyacetate",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,79
DTXSID0020442,,,0.0,0.0,"2,4-Dichlorophenoxyacetic acid",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3243
DTXSID9020112,inactive,,0.0,0.0,Atrazine,0.09685894380376175,0.02160893306960024,0.15874473569680245,0.0,0.0,33,1,1,0,0,4285
DTXSID1048207,,,0.0,0.0,Diphenyl phosphate,0.07778399097099505,0.0,0.0,0.0,0.0,3,0,0,0,0,417
DTXSID1042154,,,0.0,0.0,Methyl red,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,423
DTXSID0041567,,,0.0,0.0,Ricinoleic acid,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,283
DTXSID2020268,,,0.0,0.0,Chlorendic acid,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,16
DTXSID6047280,,,0.0,0.0,"1-(2-(3,4-dichlorophenoxy)-5-fluorophenyl)-N-methylmethanamine",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
DTXSID8045191,,,0.0,0.0,Ranitidine,-0.08655165709475744,0.0,0.0,0.0,0.0,1,0,0,0,0,2033
DTXSID3025178,,,0.0,0.0,"1,3-Diphenylguanidine",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,41
DTXSID5032498,,,0.0,0.0,Triclosan,0.0649340172054054,0.07546559269104934,0.0,0.0,0.0,19,2,0,0,0,3645
DTXSID2038788,,,0.0,0.0,"1,4-Cyclohexanedicarboxylic acid",0.1699878837949024,0.0,0.0,0.0,0.0,1,0,0,0,0,27
DTXSID5042243,,,0.0,0.0,Oleoyl sarcosine,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,8
DTXSID9047592,,,0.0,0.0,9-Phenanthrol,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,189
DTXSID5023871,,,0.0,0.0,Amitraz,-0.01053886689703067,0.0,0.0,0.0,0.0,1,0,0,0,0,565
DTXSID7022043,,,0.0,0.0,"2,6-Pyridinedicarboxylic acid",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2223
DTXSID7026102,,,0.0,0.0,Tetrachlorophthalic anhydride,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,6
DTXSID6047313,,,0.0,0.0,GW473178E methyl benzene sulphonic acid,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
DTXSID4024145,,,0.0,0.0,Hexazinone,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,116
DTXSID6032641,,,0.0,0.0,Quinclorac,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,94
DTXSID9020114,,,0.0,0.0,Auramine O,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,178
DTXSID7024241,,,0.0,0.0,Oxyfluorfen,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,144
DTXSID5032654,,,0.0,0.0,Triforine,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,12
DTXSID8024315,,,0.0,0.0,Myclobutanil,0.034182149473340785,0.0,0.0,0.0,0.0,1,0,0,0,0,266
DTXSID8021224,,,0.0,0.0,C.I. Acid Red 114,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,18
DTXSID6023602,,,0.0,0.0,Succinic Acid,-0.10324158426009604,0.0,0.0,0.0,0.0,1,0,0,0,0,2693
DTXSID3026647,,,0.0,0.0,4-Hydroxybenzoic acid,0.07612898559340033,0.12919608850559383,0.0,0.0,0.0,15,3,0,0,0,2419
DTXSID5044493,,,0.0,0.0,N-(Triethoxysilylpropyl)urea,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,14
DTXSID6025226,,,0.0,0.0,Econazole nitrate,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,76
DTXSID5026548,,,0.0,0.0,"2,4,6-Tris(dimethylaminomethyl)phenol",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,119
DTXSID5024211,,,0.0,0.0,Napropamide,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,59
DTXSID1020194,,,0.0,0.0,Boric Acid,-0.08419880605555896,0.0,0.0,0.0,0.0,1,0,0,0,0,1954
DTXSID2034465,,,0.0,0.0,Clothianidin,-0.03386901257502486,0.0,0.0,0.0,0.0,1,0,0,0,0,837
DTXSID9024304,,,0.0,0.0,"2-(1-Ethoxyaminobutylidene)-5-(2-ethylthiopropyl)-cyclohexane-1,3-dione",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,48
DTXSID1047362,,,0.0,0.0,Dtxcid9027362,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
DTXSID0021385,,,0.0,0.0,Folpet,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,137
DTXSID0023951,,,0.0,0.0,Carboxin,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,141
DTXSID2034881,,,0.0,0.0,Quinoxyfen,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,61
DTXSID6040371,,,0.0,0.0,Fenaminosulf,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,53
DTXSID0029210,,,0.0,0.0,Butyltin trichloride,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,14
DTXSID7024827,,,0.0,0.0,Chlorpromazine hydrochloride,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,113
DTXSID5020607,inactive,inactive,0.0,0.0,Bis(2-ethylhexyl) phthalate,0.16655895925942674,0.13935371390608134,0.0,0.05700463843233027,0.0,77,6,0,1,0,4541
DTXSID7032688,,,0.0,0.0,Phenothrin,0.12784551134954936,0.0,0.0,0.0,0.0,2,0,0,0,0,120
DTXSID1023990,,,0.0,0.0,Cyanazine,0.1200964024209387,0.0,0.0,0.0,0.0,2,0,0,0,0,136
DTXSID3021196,,,0.0,0.0,Propazine,0.06473064703415558,0.0,0.0,0.0,0.0,1,0,0,0,0,159
DTXSID3034618,,,0.0,0.0,Flufenpyr-ethyl,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1
DTXSID2020189,,,0.0,0.0,Brilliant Blue FCF,-0.07859542655588772,0.0,0.0,0.0,0.0,1,0,0,0,0,1778
DTXSID3020673,,,0.0,0.0,Fast Green FCF,-0.019222800568526738,0.0,0.0,0.0,0.0,1,0,0,0,0,654
DTXSID5027770,,,0.0,0.0,2-Acrylamido-2-methyl-1-propanesulfonic acid,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,476
DTXSID3047261,,,0.0,0.0,"(2S,3S)-3-methyl-2-(3-oxo-1,2-benzothiazol-2-yl)pentanoic acid",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2
DTXSID5020106,,,0.0,0.0,Ascorbic Acid,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,51650
DTXSID5020570,,,0.0,0.0,Sodium isoascorbate,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,67
DTXSID0020105,,,0.0,0.0,Sodium Ascorbate,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,669
DTXSID7034961,,,0.0,0.0,Thiacloprid,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,609
DTXSID5041726,,,0.0,0.0,Direct red 81,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,41
DTXSID4022361,,,0.0,0.0,Vinclozolin,0.20918358565320844,0.0,0.0,0.0,0.0,17,0,0,0,0,429
DTXSID4032532,,,0.0,0.0,Carfentrazone-ethyl,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,34
DTXSID5023742,,,0.0,0.0,Warfarin,0.0,0.0,0.0,0.003291280994321359,0.0,0,0,0,2,0,22497
DTXSID3024239,,,0.0,0.0,Oxadiazon,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,83
DTXSID1047285,,,0.0,0.0,"N-(3R)-1-Azabicyclo(2.2.2)oct-3-yl-2,3-dihydro-1,4-benzodioxin-6-carboxamide",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,11
DTXSID1021956,,,0.0,0.0,Dioctyl phthalate,0.038629029910285696,0.0,0.0,0.0,0.0,2,0,0,0,0,507
DTXSID7024085,,,0.0,0.0,Ethephon,-0.01576551200059586,0.0,0.0,0.0,0.0,1,0,0,0,0,617
DTXSID8024107,,,0.0,0.0,Fluridone,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,199
DTXSID2020347,,,0.0,0.0,Coumaphos,0.03463018548089647,0.0,0.0,0.0,0.0,1,0,0,0,0,264
DTXSID7027461,,,0.0,0.0,Thiocarbohydrazide,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,92
DTXSID5047322,,,0.0,0.0,"1H-Indole-1-carboxamide, 2,3-dihydro-5-methyl-N-[6-[(2-methyl-3-pyridinyl)oxy]-3-pyridinyl]-6-(trifluoromethyl)-, hydrochloride (1:1)",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2
DTXSID2047270,,,0.0,0.0,Besonprodil,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,23
DTXSID9024986,,,0.0,0.0,"4,4'-Dichlorodiphenyl sulfone",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,20
DTXSID5034270,,,0.0,0.0,Imazapic,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,57
DTXSID6021244,,,0.0,0.0,Rifampicin,-0.1111371320081134,-0.061393529795888906,0.0,0.15902742868405592,0.0,7,1,0,14,0,17345
DTXSID0020440,,,0.0,0.0,Dichlorprop,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,185
DTXSID5032525,,,0.0,0.0,Bifenazate,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,87
DTXSID2025680,,,0.0,0.0,2-(((2-Ethylhexyl)oxy)carbonyl)benzoic acid,0.10991711788256303,0.09333669895599815,0.0,0.0,0.0,13,1,0,0,0,1280
DTXSID4026262,,,0.0,0.0,Triglycidyl isocyanurate,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,78
DTXSID1024338,,,0.0,0.0,Thiophanate-methyl,0.03351637252257738,0.0,0.0,0.0,0.0,1,0,0,0,0,269
DTXSID7024160,,,0.0,0.0,Lactofen,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,42
DTXSID0020446,,,0.0,0.0,Diuron,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2071
DTXSID9043938,,,0.0,0.0,Monobenzyl phthalate,0.056155741493305475,0.0,0.0,0.0,0.0,2,0,0,0,0,382
DTXSID3034614,,,0.0,0.0,Flucarbazone-sodium,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,557
DTXSID8020127,,,0.0,0.0,Zidovudine,0.013305304844351757,-0.001054743394237988,0.0,0.0,0.0,16,1,0,0,0,6277
DTXSID5020233,,,0.0,0.0,Ergocalciferol,-0.014202463586219408,0.0,0.0,0.0,0.0,4,0,0,0,0,2357
DTXSID2026943,,,0.0,0.0,Pentaerythritol,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,864
DTXSID7026867,,,0.0,0.0,Sebacic Acid,0.029671284917951273,0.0,0.0,0.0,0.0,1,0,0,0,0,287
DTXSID3047342,,,0.0,0.0,Dtxcid1027342,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
DTXSID4032619,,,0.0,0.0,Halofenozide,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,63
DTXSID1047360,,,0.0,0.0,Dtxcid9027360,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
DTXSID8027034,,,0.0,0.0,Tris(hydroxymethyl)nitromethane,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,15
DTXSID5047299,,,0.0,0.0,Dtxcid3027299,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
DTXSID8024109,,,0.0,0.0,Flutolanil,0.06779530111756261,0.0,0.0,0.0,0.0,1,0,0,0,0,151
DTXSID3022162,,,0.0,0.0,Bromoxynil,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,655
DTXSID9027522,,,0.0,0.0,Octrizole,0.15630296454911435,0.0,0.0,0.0,0.0,1,0,0,0,0,34
DTXSID1022421,,,0.0,0.0,Melatonin,0.0893978867739413,0.028336905694228424,0.0,0.10538010080361579,0.0,124,5,0,8,0,20022
DTXSID9027441,,,0.0,0.0,Octabenzone,0.05322664091732424,0.0,0.0,0.0,0.0,1,0,0,0,0,193
DTXSID1032648,,,0.0,0.0,Tetrachlorvinphos,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,105
DTXSID2047307,,,0.0,0.0,Dtxcid0027307,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
DTXSID1034503,,,0.0,0.0,Cyhalofop-butyl,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,51
DTXSID3041794,,,0.0,0.0,Cloquintocet-mexyl,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,22
DTXSID7034674,,,0.0,0.0,Ipconazole,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10
DTXSID9034365,,,0.0,0.0,Butafenacil,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,61
DTXSID9034818,,,0.0,0.0,Azamethiphos,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,80
DTXSID0042454,,,0.0,0.0,"2,3-Dihydroxypropyl tetradecanoate",0.0,0.0,0.0,0.3309266416076233,0.0,0,0,0,1,0,45
DTXSID3032628,,,0.0,0.0,Methoxyfenozide,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,211
DTXSID0027640,,,0.0,0.0,Malic Acid,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2159
DTXSID7032393,,,0.0,0.0,Fenoxycarb,0.06979429433263931,0.0,0.0,0.0,0.0,1,0,0,0,0,146
DTXSID8024072,,,0.0,0.0,Diphenamid,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,17
DTXSID9032531,,,0.0,0.0,Bromuconazole,0.0756090595198772,0.1837727740617959,0.0,0.0,0.0,2,1,0,0,0,279
